Parcel,label,exo,est,se,z,pvalue,ci.lower,ci.upper,cfi,rmsea,label_Yeo_7,label_Yeo7_short
96,GD,0,-0.011,0.061,-0.186,0.853,-0.13,0.108,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,λ,0,0.906,0.042,21.522,0,0.824,0.989,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σ1intra^2,0,0.174,0.029,6.086,0,0.118,0.23,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σ2intra^2,0,0.173,0.029,6.078,0,0.117,0.229,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σAinter^2,0,0.675,0.067,10.013,0,0.543,0.807,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σAmi^2,0,0.531,0.102,5.219,0,0.332,0.731,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σAGD^2,0,0.425,0.099,4.302,0,0.231,0.618,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σEinter^2,0,0.325,0.067,4.826,0,0.193,0.457,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σEmi^2,0,0.47,0.071,6.643,0,0.332,0.609,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σEGD^2,0,0.567,0.081,7.043,0,0.41,0.725,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σA_mig1,0,-0.164,0.073,-2.242,0.025,-0.308,-0.021,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σA_gdg1,0,0.082,0.073,1.137,0.256,-0.06,0.225,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σA_migd,0,-0.075,0.073,-1.03,0.303,-0.218,0.068,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σE_mig1,0,-0.077,0.048,-1.605,0.109,-0.172,0.017,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σE_gdg1,0,0.084,0.052,1.629,0.103,-0.017,0.186,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
96,σE_migd,0,-0.098,0.055,-1.784,0.074,-0.206,0.01,1,0,7Networks_LH_SalVentAttn_TempOcc_1,SalVentAttn
97,mean_FCG11,0,-0.003,0.056,-0.045,0.964,-0.113,0.108,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,mean_FCG12,0,-0.003,0.056,-0.046,0.963,-0.112,0.107,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,mean_T1w/T2wmi,0,0.005,0.059,0.091,0.927,-0.111,0.122,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,GD,0,0.009,0.06,0.143,0.886,-0.109,0.126,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,λ,0,0.518,0.054,9.662,0,0.413,0.624,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σ1intra^2,0,0.73,0.071,10.341,0,0.592,0.868,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σ2intra^2,0,0.706,0.069,10.206,0,0.57,0.841,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σAinter^2,0,0.555,0.212,2.614,0.009,0.139,0.97,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σAmi^2,0,0.333,0.098,3.392,0.001,0.141,0.525,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σAGD^2,0,0.372,0.096,3.89,0,0.185,0.56,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σEinter^2,0,0.445,0.212,2.1,0.036,0.03,0.861,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σEmi^2,0,0.658,0.09,7.318,0,0.482,0.835,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σEGD^2,0,0.618,0.084,7.356,0,0.453,0.782,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σA_mig1,0,0.067,0.103,0.652,0.515,-0.135,0.27,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σA_gdg1,0,-0.326,0.11,-2.971,0.003,-0.541,-0.111,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σA_migd,0,0.054,0.069,0.785,0.433,-0.081,0.189,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σE_mig1,0,-0.053,0.101,-0.529,0.597,-0.252,0.145,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σE_gdg1,0,-0.471,0.108,-4.371,0,-0.682,-0.26,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
97,σE_migd,0,-0.047,0.062,-0.763,0.445,-0.168,0.074,1,0,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn
98,mean_FCG11,0,-0.001,0.058,-0.015,0.988,-0.114,0.112,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,mean_FCG12,0,-0.001,0.058,-0.015,0.988,-0.115,0.113,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,mean_T1w/T2wmi,0,0.008,0.058,0.133,0.894,-0.106,0.122,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,GD,0,0.003,0.056,0.05,0.96,-0.107,0.113,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,λ,0,0.614,0.048,12.73,0,0.519,0.708,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σ1intra^2,0,0.604,0.066,9.204,0,0.475,0.732,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σ2intra^2,0,0.625,0.067,9.367,0,0.495,0.756,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σAinter^2,0,0.675,0.158,4.275,0,0.365,0.984,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σAmi^2,0,0.261,0.096,2.711,0.007,0.072,0.45,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σAGD^2,0,0.136,0.095,1.427,0.154,-0.051,0.322,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σEinter^2,0,0.325,0.158,2.059,0.039,0.016,0.635,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σEmi^2,0,0.728,0.096,7.555,0,0.539,0.917,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σEGD^2,0,0.853,0.109,7.843,0,0.64,1.066,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σA_mig1,0,0.087,0.094,0.926,0.355,-0.097,0.271,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σA_gdg1,0,-0.077,0.094,-0.815,0.415,-0.26,0.107,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σA_migd,0,0.069,0.068,1.021,0.307,-0.064,0.202,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σE_mig1,0,0.012,0.088,0.136,0.892,-0.16,0.184,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σE_gdg1,0,-0.209,0.095,-2.204,0.028,-0.394,-0.023,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
98,σE_migd,0,-0.036,0.072,-0.492,0.623,-0.177,0.106,1,0,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn
99,mean_FCG11,0,0.002,0.06,0.04,0.968,-0.115,0.12,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,mean_FCG12,0,0.002,0.061,0.039,0.969,-0.117,0.122,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,mean_T1w/T2wmi,0,0.004,0.059,0.068,0.946,-0.113,0.121,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,GD,0,0.001,0.059,0.014,0.989,-0.114,0.116,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,λ,0,0.747,0.045,16.747,0,0.659,0.834,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σ1intra^2,0,0.42,0.051,8.245,0,0.32,0.52,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σ2intra^2,0,0.463,0.053,8.725,0,0.359,0.567,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σAinter^2,0,0.731,0.1,7.327,0,0.536,0.927,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σAmi^2,0,0.354,0.095,3.712,0,0.167,0.54,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σAGD^2,0,0.292,0.096,3.039,0.002,0.104,0.48,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σEinter^2,0,0.269,0.1,2.695,0.007,0.073,0.464,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σEmi^2,0,0.634,0.086,7.393,0,0.466,0.802,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σEGD^2,0,0.7,0.093,7.561,0,0.518,0.881,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σA_mig1,0,-0.042,0.081,-0.519,0.604,-0.202,0.117,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σA_gdg1,0,-0.213,0.081,-2.643,0.008,-0.371,-0.055,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σA_migd,0,0.035,0.068,0.515,0.606,-0.098,0.167,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σE_mig1,0,0.046,0.064,0.708,0.479,-0.081,0.172,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σE_gdg1,0,0.065,0.067,0.97,0.332,-0.067,0.198,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
99,σE_migd,0,-0.027,0.063,-0.424,0.671,-0.15,0.097,1,0,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn
100,mean_FCG11,0,-0.003,0.058,-0.059,0.953,-0.118,0.111,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,mean_FCG12,0,-0.003,0.059,-0.058,0.953,-0.119,0.112,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,mean_T1w/T2wmi,0,0.011,0.06,0.19,0.849,-0.107,0.13,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,GD,0,0.003,0.057,0.059,0.953,-0.109,0.116,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,λ,0,0.631,0.048,13.237,0,0.538,0.725,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σ1intra^2,0,0.583,0.064,9.105,0,0.457,0.708,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σ2intra^2,0,0.601,0.065,9.253,0,0.474,0.729,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σAinter^2,0,0.75,0.143,5.251,0,0.47,1.029,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σAmi^2,0,0.404,0.095,4.262,0,0.218,0.59,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σAGD^2,0,0.214,0.097,2.21,0.027,0.024,0.404,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σEinter^2,0,0.25,0.143,1.755,0.079,-0.029,0.53,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σEmi^2,0,0.585,0.08,7.311,0,0.428,0.741,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σEGD^2,0,0.774,0.102,7.591,0,0.574,0.974,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σA_mig1,0,-0.048,0.09,-0.526,0.599,-0.225,0.13,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σA_gdg1,0,-0.006,0.092,-0.064,0.949,-0.186,0.174,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σA_migd,0,0.037,0.068,0.541,0.588,-0.096,0.169,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σE_mig1,0,0.038,0.075,0.511,0.609,-0.109,0.186,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σE_gdg1,0,-0.14,0.087,-1.608,0.108,-0.31,0.031,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
100,σE_migd,0,0.031,0.064,0.485,0.628,-0.095,0.157,0.942,0.034,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn
101,mean_FCG11,0,0.001,0.062,0.023,0.982,-0.12,0.123,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,mean_FCG12,0,0.001,0.062,0.023,0.982,-0.12,0.123,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,mean_T1w/T2wmi,0,0.006,0.06,0.095,0.925,-0.112,0.124,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,GD,0,-0.002,0.061,-0.04,0.968,-0.121,0.116,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,λ,0,0.818,0.043,19.095,0,0.734,0.902,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σ1intra^2,0,0.315,0.04,7.953,0,0.237,0.392,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σ2intra^2,0,0.318,0.04,8.013,0,0.241,0.396,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σAinter^2,0,0.782,0.067,11.697,0,0.651,0.913,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σAmi^2,0,0.397,0.094,4.21,0,0.212,0.582,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σAGD^2,0,0.423,0.091,4.645,0,0.244,0.601,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σEinter^2,0,0.218,0.067,3.264,0.001,0.087,0.349,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σEmi^2,0,0.59,0.08,7.349,0,0.433,0.748,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σEGD^2,0,0.563,0.075,7.458,0,0.415,0.71,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σA_mig1,0,-0.004,0.073,-0.054,0.957,-0.147,0.139,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σA_gdg1,0,-0.118,0.073,-1.628,0.104,-0.26,0.024,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σA_migd,0,-0.009,0.065,-0.145,0.885,-0.138,0.119,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σE_mig1,0,-0.024,0.052,-0.474,0.636,-0.125,0.077,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σE_gdg1,0,-0.123,0.052,-2.375,0.018,-0.224,-0.021,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
101,σE_migd,0,-0.001,0.055,-0.022,0.982,-0.109,0.106,1,0,7Networks_LH_SalVentAttn_FrOperIns_5,SalVentAttn
102,mean_FCG11,0,0.001,0.059,0.025,0.98,-0.114,0.117,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,mean_FCG12,0,0.001,0.06,0.025,0.98,-0.115,0.118,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,mean_T1w/T2wmi,0,0.01,0.061,0.169,0.866,-0.108,0.129,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,GD,0,-0.001,0.058,-0.013,0.99,-0.114,0.113,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,λ,0,0.706,0.045,15.824,0,0.618,0.793,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σ1intra^2,0,0.483,0.054,8.892,0,0.377,0.589,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σ2intra^2,0,0.498,0.055,9.041,0,0.39,0.606,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σAinter^2,0,0.701,0.113,6.188,0,0.479,0.923,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σAmi^2,0,0.421,0.095,4.411,0,0.234,0.608,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σAGD^2,0,0.248,0.095,2.601,0.009,0.061,0.435,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σEinter^2,0,0.299,0.113,2.641,0.008,0.077,0.521,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σEmi^2,0,0.568,0.079,7.231,0,0.414,0.722,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σEGD^2,0,0.738,0.098,7.519,0,0.546,0.931,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σA_mig1,0,0.032,0.083,0.382,0.703,-0.131,0.195,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σA_gdg1,0,-0.245,0.084,-2.921,0.003,-0.409,-0.081,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σA_migd,0,-0.028,0.067,-0.416,0.678,-0.16,0.104,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σE_mig1,0,0.014,0.066,0.216,0.829,-0.116,0.144,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σE_gdg1,0,-0.209,0.077,-2.726,0.006,-0.36,-0.059,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
102,σE_migd,0,-0.007,0.062,-0.107,0.915,-0.129,0.115,1,0,7Networks_LH_SalVentAttn_FrOperIns_6,SalVentAttn
103,mean_FCG11,0,-0.001,0.056,-0.024,0.981,-0.112,0.109,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,mean_FCG12,0,-0.001,0.058,-0.024,0.981,-0.115,0.112,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,mean_T1w/T2wmi,0,0.006,0.06,0.098,0.922,-0.111,0.123,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,GD,0,-0.001,0.056,-0.018,0.985,-0.111,0.109,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,λ,0,0.723,0.043,16.967,0,0.64,0.807,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σ1intra^2,0,0.44,0.055,7.927,0,0.331,0.549,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σ2intra^2,0,0.495,0.058,8.519,0,0.381,0.609,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σAinter^2,0,0.382,0.137,2.796,0.005,0.114,0.65,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σAmi^2,0,0.371,0.095,3.892,0,0.184,0.557,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σAGD^2,0,0.137,0.094,1.454,0.146,-0.048,0.321,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σEinter^2,0,0.618,0.137,4.523,0,0.35,0.886,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σEmi^2,0,0.617,0.084,7.359,0,0.453,0.782,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σEGD^2,0,0.851,0.108,7.916,0,0.641,1.062,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σA_mig1,0,-0.084,0.083,-1.013,0.311,-0.247,0.079,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σA_gdg1,0,0.008,0.083,0.098,0.922,-0.155,0.171,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σA_migd,0,0.05,0.067,0.757,0.449,-0.08,0.181,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σE_mig1,0,0.088,0.078,1.126,0.26,-0.065,0.241,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σE_gdg1,0,-0.173,0.089,-1.959,0.05,-0.347,0,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
103,σE_migd,0,-0.073,0.067,-1.082,0.279,-0.205,0.059,1,0,7Networks_LH_SalVentAttn_FrOperIns_7,SalVentAttn
104,mean_FCG11,0,-0.001,0.059,-0.018,0.985,-0.117,0.115,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,mean_FCG12,0,-0.001,0.059,-0.019,0.985,-0.116,0.114,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,mean_T1w/T2wmi,0,0.009,0.061,0.147,0.883,-0.11,0.128,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,GD,0,0.007,0.06,0.119,0.905,-0.111,0.126,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,λ,0,0.644,0.047,13.618,0,0.551,0.736,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σ1intra^2,0,0.585,0.06,9.713,0,0.467,0.703,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σ2intra^2,0,0.567,0.059,9.581,0,0.451,0.684,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σAinter^2,0,0.784,0.134,5.854,0,0.522,1.047,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σAmi^2,0,0.421,0.096,4.396,0,0.233,0.608,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σAGD^2,0,0.399,0.097,4.124,0,0.209,0.589,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σEinter^2,0,0.216,0.134,1.611,0.107,-0.047,0.478,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σEmi^2,0,0.568,0.079,7.19,0,0.413,0.723,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σEGD^2,0,0.593,0.083,7.178,0,0.431,0.755,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σA_mig1,0,0.082,0.09,0.915,0.36,-0.094,0.257,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σA_gdg1,0,-0.309,0.092,-3.365,0.001,-0.489,-0.129,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σA_migd,0,0.012,0.068,0.183,0.855,-0.121,0.146,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σE_mig1,0,-0.028,0.072,-0.392,0.695,-0.17,0.113,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σE_gdg1,0,-0.284,0.078,-3.637,0,-0.438,-0.131,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
104,σE_migd,0,-0.019,0.057,-0.338,0.735,-0.131,0.093,1,0,7Networks_LH_SalVentAttn_FrOperIns_8,SalVentAttn
105,mean_FCG11,0,-0.001,0.058,-0.021,0.983,-0.114,0.112,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,mean_FCG12,0,-0.001,0.058,-0.021,0.983,-0.114,0.112,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,mean_T1w/T2wmi,0,0.011,0.062,0.186,0.853,-0.11,0.133,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,GD,0,0.007,0.059,0.126,0.9,-0.108,0.123,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,λ,0,0.778,0.041,18.963,0,0.698,0.858,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σ1intra^2,0,0.383,0.05,7.632,0,0.285,0.481,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σ2intra^2,0,0.383,0.05,7.629,0,0.284,0.481,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σAinter^2,0,0.39,0.114,3.409,0.001,0.166,0.614,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σAmi^2,0,0.494,0.099,4.969,0,0.299,0.689,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σAGD^2,0,0.291,0.099,2.934,0.003,0.097,0.486,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σEinter^2,0,0.61,0.114,5.335,0,0.386,0.834,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σEmi^2,0,0.505,0.073,6.915,0,0.362,0.648,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σEGD^2,0,0.701,0.095,7.354,0,0.514,0.887,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σA_mig1,0,0.035,0.079,0.45,0.653,-0.119,0.19,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σA_gdg1,0,0.009,0.08,0.108,0.914,-0.147,0.164,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σA_migd,0,0.133,0.07,1.903,0.057,-0.004,0.271,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σE_mig1,0,-0.016,0.066,-0.238,0.812,-0.146,0.114,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σE_gdg1,0,-0.007,0.077,-0.091,0.927,-0.158,0.144,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
105,σE_migd,0,-0.073,0.059,-1.237,0.216,-0.189,0.043,1,0,7Networks_LH_SalVentAttn_FrOperIns_9,SalVentAttn
106,mean_FCG11,0,0.001,0.06,0.012,0.99,-0.116,0.117,1,0,7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn
106,mean_FCG12,0,0.001,0.058,0.012,0.99,-0.114,0.115,1,0,7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn
106,mean_T1w/T2wmi,0,0.006,0.06,0.104,0.917,-0.11,0.123,1,0,7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn
106,GD,0,-0.003,0.06,-0.055,0.956,-0.12,0.114,1,0,7Networks_LH_SalVentAttn_PFCl_1,SalVentAttn
